Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Villager Gender,Style 1,Style 2,Label Themes,Sort Order,Villager Equippable,Primary Shape,Secondary Shape,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID
farmer overalls,,,Blue,No,1600,400,51,Blue,Aqua,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Active,Simple,everyday; outdoorsy; work,5,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLFarm2,897,9478,wbeNWkLsqabQc9hTx
fashionable royal dress,,,Pink,No,6000,1500,51,Pink,Pink,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Gorgeous,Elegant,fairy tale; formal; party; theatrical,1,Yes,Dress,L,For sale,1.0.0,Yes,TopsTexOnepieceDressLClassic3,167,8240,pesvsASA3QTea27ep
fashionable royal dress,,,Yellow,No,6000,1500,51,Orange,Orange,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Gorgeous,Elegant,fairy tale; formal; party; theatrical,2,Yes,Dress,L,For sale,1.0.0,Yes,TopsTexOnepieceDressLClassic2,167,8239,ApasrnQCNEA3z5gWo
fashionable royal dress,,,Green,No,6000,1500,51,Green,Green,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Gorgeous,Elegant,fairy tale; formal; party; theatrical,3,Yes,Dress,L,For sale,1.0.0,Yes,TopsTexOnepieceDressLClassic0,167,3435,Bo3w5mWFokxkXWH2v
fashionable royal dress,,,Blue,No,6000,1500,51,Blue,Blue,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Gorgeous,Elegant,fairy tale; formal; party; theatrical,4,Yes,Dress,L,For sale,1.0.0,Yes,TopsTexOnepieceDressLClassic1,167,8238,xSBkn5vigzJhfXvFM
fashionable royal dress,,,Purple,No,6000,1500,51,Purple,Purple,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Gorgeous,Elegant,fairy tale; formal; party; theatrical,5,Yes,Dress,L,For sale,1.0.0,Yes,TopsTexOnepieceDressLClassic4,167,8241,59x8XZLnwqqYTTLWv
Festivale costume,,,Red,No,2600,650,51,Red,Gray,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Festivale (days before); Festivale,Yes,All Year,All Year,NA,Free,Free,Gorgeous,Gorgeous,party; theatrical; vacation,1,Yes,Salopette,L,For sale,1.7.0,Yes,TopsTexOnepieceSalopetteLCarnival1,1344,14240,RjjjEj4iH68QvNNq5
Festivale costume,,,Green,No,2600,650,51,Green,Gray,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Festivale (days before); Festivale,Yes,All Year,All Year,NA,Free,Free,Gorgeous,Gorgeous,party; theatrical; vacation,2,Yes,Salopette,L,For sale,1.7.0,Yes,TopsTexOnepieceSalopetteLCarnival3,1344,14242,sYPSQgbgcP4KSYxkM
Festivale costume,,,Blue,No,2600,650,51,Blue,Gray,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Festivale (days before); Festivale,Yes,All Year,All Year,All Year,Free,Free,Gorgeous,Gorgeous,party; theatrical; vacation,3,Yes,Salopette,L,For sale,1.7.0,Yes,TopsTexOnepieceSalopetteLCarnival0,1344,14016,k6ipN8RBgzgByaisd
Festivale costume,,,Purple,No,2600,650,51,Purple,Gray,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Festivale (days before); Festivale,Yes,All Year,All Year,NA,Free,Free,Gorgeous,Gorgeous,party; theatrical; vacation,4,Yes,Salopette,L,For sale,1.7.0,Yes,TopsTexOnepieceSalopetteLCarnival2,1344,14241,hGe8cnaDyjTfwDBha
Festivale tank dress,,,Red,No,2600,650,51,Red,Gray,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Festivale (days before); Festivale,Yes,All Year,Summer,NA,Womanly,Womanly,Gorgeous,Gorgeous,party; theatrical; vacation,1,Yes,Box,N,For sale,1.7.0,Yes,TopsTexOnepieceBoxNSamba1,1162,12023,eDzDXQSrSLqXAhpKg
Festivale tank dress,,,Green,No,2600,650,51,Green,Gray,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Festivale (days before); Festivale,Yes,All Year,Summer,NA,Womanly,Womanly,Gorgeous,Gorgeous,party; theatrical; vacation,2,Yes,Box,N,For sale,1.7.0,Yes,TopsTexOnepieceBoxNSamba3,1162,12025,bijKwAm74EZBpNpXZ
Festivale tank dress,,,Blue,No,2600,650,51,Blue,Gray,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Festivale (days before); Festivale,Yes,All Year,Summer,NA,Womanly,Womanly,Gorgeous,Gorgeous,party; theatrical; vacation,3,Yes,Box,N,For sale,1.7.0,Yes,TopsTexOnepieceBoxNSamba0,1162,10911,Xr4dfsEvSrDvXjkPA
Festivale tank dress,,,Purple,No,2600,650,51,Purple,Gray,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Festivale (days before); Festivale,Yes,All Year,Summer,All Year,Womanly,Womanly,Gorgeous,Gorgeous,party; theatrical; vacation,4,Yes,Box,N,For sale,1.7.0,Yes,TopsTexOnepieceBoxNSamba2,1162,12024,jf3zL6rZSCSzTRSpq
festive dress,,,NA,No,2400,600,51,Red,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Toy Day (weeks before); Toy Day (days before); Toy Day; Toy Day (day after),Yes,All Year,All Year,NA,Womanly,Womanly,Cute,Active,fairy tale; party,1,Yes,Balloon,N,For sale,1.0.0,Yes,TopsTexOnepieceBalloonNXmasRed,52,3135,EhiHLrpjcYteEiynr
festive-tree dress,,,Green & white,No,2240,560,51,Green,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Toy Day (weeks before); Toy Day (days before); Toy Day; Toy Day (day after),Yes,All Year,All Year,NA,Free,Free,Cute,Cute,fairy tale; party,1,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNXmastreeNormal0,69,3169,ywBdcG8dBTsYjcWkd
festive-tree dress,,,Green & red,No,2240,560,51,Green,Red,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Toy Day (weeks before); Toy Day (days before); Toy Day; Toy Day (day after),Yes,All Year,All Year,NA,Free,Free,Cute,Cute,fairy tale; party,2,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNXmastreeNormal2,69,9489,u5viLeHxEw38T9qCe
festive-tree dress,,,Green & blue,No,2240,560,51,Green,Blue,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Toy Day (weeks before); Toy Day (days before); Toy Day; Toy Day (day after),Yes,All Year,All Year,NA,Free,Free,Cute,Cute,fairy tale; party,3,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNXmastreeNormal1,69,9488,g6gtPbd7pwRnuK29h
festive-tree dress,,,Pink,No,2240,560,51,Pink,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Toy Day (weeks before); Toy Day (days before); Toy Day; Toy Day (day after),Yes,All Year,All Year,NA,Free,Free,Cute,Cute,fairy tale; party,4,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNXmastreeNormal3,69,9490,QX4kCu6eQen9KumSA
festive-tree dress,,,Silver,No,2240,560,51,Gray,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Toy Day (weeks before); Toy Day (days before); Toy Day; Toy Day (day after),Yes,All Year,All Year,NA,Free,Free,Cute,Cute,fairy tale; party,5,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNXmastreeNormal5,69,9492,ruiFurEJYzS6NZH8p
festive-tree dress,,,Gold,No,2240,560,51,Beige,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Toy Day (weeks before); Toy Day (days before); Toy Day; Toy Day (day after),Yes,All Year,All Year,NA,Free,Free,Cute,Cute,fairy tale; party,6,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNXmastreeNormal4,69,9491,MWoYMbrvYbNWC3E5Y
figure-skating costume,,,Black,No,2880,720,51,Gray,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Manly,Manly,Active,Elegant,sporty; theatrical; work,1,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLFigure6,721,9527,h7iqb9Ngp6ajDGXBF
figure-skating costume,,,Red,No,2880,720,51,Red,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Manly,Manly,Active,Elegant,sporty; theatrical; work,2,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLFigure1,721,9522,PJxjfAreecjgJ4Cs2
figure-skating costume,,,Pink,No,2880,720,51,Pink,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Manly,Manly,Active,Elegant,sporty; theatrical; work,3,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLFigure4,721,9525,KABxX8JYd5iQpA6cz
figure-skating costume,,,Yellow,No,2880,720,51,Yellow,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Manly,Manly,Active,Elegant,sporty; theatrical; work,4,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLFigure5,721,9526,qsRTGWF3tXp3twp3A
figure-skating costume,,,Green,No,2880,720,51,Green,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Manly,Manly,Active,Elegant,sporty; theatrical; work,5,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLFigure2,721,9523,AB4QHYt4YPq8LhEn5
figure-skating costume,,,Blue,No,2880,720,51,Aqua,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Manly,Manly,Active,Elegant,sporty; theatrical; work,6,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLFigure0,721,5404,Lt7rpQQgvBQy3fhAY
figure-skating costume,,,Purple,No,2880,720,51,Purple,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Manly,Manly,Active,Elegant,sporty; theatrical; work,7,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLFigure3,721,9524,BGo9jAkdr9MhKyb5P
figure-skating dress,,,Black,No,2880,720,51,Gray,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Active,Elegant,sporty; theatrical; work,1,Yes,Balloon,N,For sale,1.0.0,Yes,TopsTexOnepieceBalloonNFigure6,716,9521,Y5b78anDR2FscoJtM
figure-skating dress,,,Red,No,2880,720,51,Red,Red,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Active,Elegant,sporty; theatrical; work,2,Yes,Balloon,N,For sale,1.0.0,Yes,TopsTexOnepieceBalloonNFigure1,716,9516,nwgBc7Wj2ughjHZXm
figure-skating dress,,,Pink,No,2880,720,51,Pink,Pink,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Active,Elegant,sporty; theatrical; work,3,Yes,Balloon,N,For sale,1.0.0,Yes,TopsTexOnepieceBalloonNFigure4,716,9519,bDtQ9LwNPZbwZGWxD
figure-skating dress,,,Yellow,No,2880,720,51,Yellow,Orange,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Active,Elegant,sporty; theatrical; work,4,Yes,Balloon,N,For sale,1.0.0,Yes,TopsTexOnepieceBalloonNFigure5,716,9520,cnRhSdgHDxwHMtfwR
figure-skating dress,,,Green,No,2880,720,51,Green,Green,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Active,Elegant,sporty; theatrical; work,5,Yes,Balloon,N,For sale,1.0.0,Yes,TopsTexOnepieceBalloonNFigure2,716,9517,wRriqvCyf4eFGNhz9
figure-skating dress,,,Blue,No,2880,720,51,Aqua,Blue,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Active,Elegant,sporty; theatrical; work,6,Yes,Balloon,N,For sale,1.0.0,Yes,TopsTexOnepieceBalloonNFigure0,716,5393,ZJ5um3M7QRWQTBuCd
figure-skating dress,,,Purple,No,2880,720,51,Purple,Purple,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Active,Elegant,sporty; theatrical; work,7,Yes,Balloon,N,For sale,1.0.0,Yes,TopsTexOnepieceBalloonNFigure3,716,9518,qTeEDHhXTzHNEaDmv
firefighter uniform,,,Black,No,2240,560,51,Black,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,work,1,Yes,Salopette,L,For sale,1.0.0,Yes,TopsTexOnepieceSalopetteLFirefighter0,164,3420,zSAj4yH334PhX43sp
firefighter uniform,,,Flame orange,No,2240,560,51,Orange,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,work,2,Yes,Salopette,L,For sale,1.0.0,Yes,TopsTexOnepieceSalopetteLFirefighter1,164,9455,wG74iDM9TyGKZPx9D
firefighter uniform,,,Lime yellow,No,2240,560,51,Yellow,Orange,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,work,3,Yes,Salopette,L,For sale,1.0.0,Yes,TopsTexOnepieceSalopetteLFirefighter3,164,9457,aDrXAGZvyDRj5kNsW
firefighter uniform,,,Avocado,No,2240,560,51,Green,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,work,4,Yes,Salopette,L,For sale,1.0.0,Yes,TopsTexOnepieceSalopetteLFirefighter4,164,9458,NujgsZ8YHDFzsRzWt
firefighter uniform,,,Brown,No,2240,560,51,Brown,Orange,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,work,5,Yes,Salopette,L,For sale,1.0.0,Yes,TopsTexOnepieceSalopetteLFirefighter2,164,9456,Qg4A67RqTzhnR3sHk
fishing waders,,,Gray,No,2000,500,51,Gray,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Simple,Active,outdoorsy; sporty,1,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLWaders3,307,8630,tWAaEpefJHiKRrDCL
fishing waders,,,Orange,No,2000,500,51,Orange,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Simple,Active,outdoorsy; sporty,2,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLWaders1,307,8628,26Hc2JiCSseMnT6CA
fishing waders,,,Avocado,No,2000,500,51,Green,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Simple,Active,outdoorsy; sporty,3,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLWaders0,307,4328,T97PxsrW5BYoMAA6f
fishing waders,,,Navy blue,No,2000,500,51,Blue,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Simple,Active,outdoorsy; sporty,4,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLWaders2,307,8629,Y8oFxFbkh6563jGTa
flapper dress,,,Silver,No,2600,650,51,Gray,Gray,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Summer,NA,Womanly,Womanly,Gorgeous,Gorgeous,party; theatrical,1,Yes,Box,N,For sale,1.0.0,Yes,TopsTexOnepieceBoxNFlapper0,891,5817,Kr4K78DqEyNj79AoW
flapper dress,,,Black,No,2600,650,51,Black,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Summer,NA,Womanly,Womanly,Gorgeous,Gorgeous,party; theatrical,2,Yes,Box,N,For sale,1.0.0,Yes,TopsTexOnepieceBoxNFlapper2,891,7887,HDk9pK96KX7crJuqp
flapper dress,,,Pink,No,2600,650,51,Pink,Pink,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Summer,NA,Womanly,Womanly,Gorgeous,Gorgeous,party; theatrical,3,Yes,Box,N,For sale,1.0.0,Yes,TopsTexOnepieceBoxNFlapper3,891,7888,7KxXuzxH9aceiddT3
flapper dress,,,Gold,No,2600,650,51,Yellow,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Summer,NA,Womanly,Womanly,Gorgeous,Gorgeous,party; theatrical,4,Yes,Box,N,For sale,1.0.0,Yes,TopsTexOnepieceBoxNFlapper1,891,7886,H3hC6MxWukFGZWzi5
flapper dress,,,Green,No,2600,650,51,Green,Green,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Summer,NA,Womanly,Womanly,Gorgeous,Gorgeous,party; theatrical,5,Yes,Box,N,For sale,1.0.0,Yes,TopsTexOnepieceBoxNFlapper4,891,7889,CcejPLYaiJDm59bhB
flashy animal costume,,,White,No,1700,425,51,White,Aqua,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Halloween (days before); Halloween,No,All Year,All Year,NA,Free,Free,Active,Cool,fairy tale; goth; party,1,Yes,Overall,L,For sale,1.5.0,Yes,TopsTexOnepieceOverallLHalloween2,1264,13378,g6SJxXF3azJAeaDDc
flashy animal costume,,,Black,No,1700,425,51,Black,Green,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Halloween (days before); Halloween,No,All Year,All Year,NA,Free,Free,Active,Cool,fairy tale; goth; party,2,Yes,Overall,L,For sale,1.5.0,Yes,TopsTexOnepieceOverallLHalloween5,1264,13381,HcYB685K45ZH26aPb
flashy animal costume,,,Red,No,1700,425,51,Red,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Halloween (days before); Halloween,No,All Year,All Year,NA,Free,Free,Active,Cool,fairy tale; goth; party,3,Yes,Overall,L,For sale,1.5.0,Yes,TopsTexOnepieceOverallLHalloween4,1264,13380,hnMTrxxSA9AiRneMq
flashy animal costume,,,Orange,No,1700,425,51,Orange,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Halloween (days before); Halloween,No,All Year,All Year,NA,Free,Free,Active,Cool,fairy tale; goth; party,4,Yes,Overall,L,For sale,1.5.0,Yes,TopsTexOnepieceOverallLHalloween0,1264,12990,DssjoahjYEkKgTBdH
flashy animal costume,,,Green,No,1700,425,51,Green,Blue,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Halloween (days before); Halloween,No,All Year,All Year,NA,Free,Free,Active,Cool,fairy tale; goth; party,5,Yes,Overall,L,For sale,1.5.0,Yes,TopsTexOnepieceOverallLHalloween3,1264,13379,Hcvih7nG82P8Wruy4
flashy animal costume,,,Purple,No,1700,425,51,Purple,Pink,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Halloween (days before); Halloween,No,All Year,All Year,NA,Free,Free,Active,Cool,fairy tale; goth; party,6,Yes,Overall,L,For sale,1.5.0,Yes,TopsTexOnepieceOverallLHalloween1,1264,13377,ZDoYRu7nshMQ8HvPN
flashy kimono,,,White,No,4800,1200,51,White,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Womanly,Womanly,Gorgeous,Elegant,party; theatrical,1,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLGaudy4,873,8994,GKZmsDFvH972W6ShZ
flashy kimono,,,Red,No,4800,1200,51,Red,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Womanly,Womanly,Gorgeous,Elegant,party; theatrical,2,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLGaudy1,873,8991,hecLeGGapRihnEc8X
flashy kimono,,,Gold,No,4800,1200,51,Yellow,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Womanly,Womanly,Gorgeous,Elegant,party; theatrical,3,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLGaudy2,873,8992,XAXkepvFgDNJWYxfu
flashy kimono,,,Green,No,4800,1200,51,Green,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Womanly,Womanly,Gorgeous,Elegant,party; theatrical,4,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLGaudy0,873,5797,44Zvk7HPSDdCLp2d3
flashy kimono,,,Blue,No,4800,1200,51,Blue,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Womanly,Womanly,Gorgeous,Elegant,party; theatrical,5,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLGaudy3,873,8993,N2pdNP6AzfGorWnZ6
flashy kimono,,,Fuchsia,No,4800,1200,51,Purple,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Womanly,Womanly,Gorgeous,Elegant,party; theatrical,6,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLGaudy5,873,8995,3GSNwCFwHAS3hETE8
fleece pj's,,,Pink,No,1800,450,51,Pink,Pink,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Spring,All Year,Free,Free,Cute,Cute,fairy tale; comfy,1,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLFleecepajama0,323,4359,SDcvQXoFd7ZSdSzah
fleece pj's,,,Beige,No,1800,450,51,Beige,Pink,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Spring,NA,Free,Free,Cute,Cute,fairy tale; comfy,2,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLFleecepajama1,323,7827,QwpbJ4YJHjrg2FQGk
flight-crew uniform,,,Gray,No,2800,700,51,Gray,Pink,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Elegant,Elegant,formal; work,1,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLAttendant4,178,8115,vw8WiwNvirXPwesTN
flight-crew uniform,,,Black,No,2800,700,51,Black,Blue,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Elegant,Elegant,formal; work,2,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLAttendant1,178,8112,cnZgxbGFds5k3bZ2L
flight-crew uniform,,,Red,No,2800,700,51,Red,Purple,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Elegant,Elegant,formal; work,3,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLAttendant3,178,8114,scASLxpmELwzkQXHN
flight-crew uniform,,,Light blue,No,2800,700,51,Aqua,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Elegant,Elegant,formal; work,4,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLAttendant2,178,8113,pvNS2EcEsB3cTsAwF
flight-crew uniform,,,Navy blue,No,2800,700,51,Blue,Red,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Elegant,Elegant,formal; work,5,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLAttendant0,178,3475,y4WcwTNXiLaXdRxwC
floral lace dress,,,Black,No,1820,455,51,Black,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,NA,Womanly,Womanly,Elegant,Cute,everyday; fairy tale; formal; party; vacation,1,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHLace7,446,8896,wkfGoALjtCtBcbfaR
floral lace dress,,,Ruby red,No,1820,455,51,Red,Red,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,NA,Womanly,Womanly,Elegant,Cute,everyday; fairy tale; formal; party; vacation,2,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHLace3,446,8892,8L4dvRKptotE7gdxj
floral lace dress,,,Pink,No,1820,455,51,Pink,Pink,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,NA,Womanly,Womanly,Elegant,Cute,everyday; fairy tale; formal; party; vacation,3,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHLace1,446,8890,odZLSTG8RJTcxpu6E
floral lace dress,,,Orange,No,1820,455,51,Orange,Orange,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,NA,Womanly,Womanly,Elegant,Cute,everyday; fairy tale; formal; party; vacation,4,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHLace4,446,8893,fKuxtatGv9xEfryQ5
floral lace dress,,,Green,No,1820,455,51,Green,Green,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,NA,Womanly,Womanly,Elegant,Cute,everyday; fairy tale; formal; party; vacation,5,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHLace5,446,8894,4kS6A4A88ZJMhB3u3
floral lace dress,,,Light blue,No,1820,455,51,Aqua,Aqua,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,NA,Womanly,Womanly,Elegant,Cute,everyday; fairy tale; formal; party; vacation,6,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHLace0,446,4570,evjYmRPZqWdRpmThk
